"Step","episodes_avail: 32 - normalized_score","episodes_avail: 32 - normalized_score__MIN","episodes_avail: 32 - normalized_score__MAX","episodes_avail: 64 - normalized_score","episodes_avail: 64 - normalized_score__MIN","episodes_avail: 64 - normalized_score__MAX","episodes_avail: 128 - normalized_score","episodes_avail: 128 - normalized_score__MIN","episodes_avail: 128 - normalized_score__MAX","episodes_avail: 256 - normalized_score","episodes_avail: 256 - normalized_score__MIN","episodes_avail: 256 - normalized_score__MAX","episodes_avail: 512 - normalized_score","episodes_avail: 512 - normalized_score__MIN","episodes_avail: 512 - normalized_score__MAX","episodes_avail: 1024 - normalized_score","episodes_avail: 1024 - normalized_score__MIN","episodes_avail: 1024 - normalized_score__MAX","episodes_avail: 2048 - normalized_score","episodes_avail: 2048 - normalized_score__MIN","episodes_avail: 2048 - normalized_score__MAX","episodes_avail: 4096 - normalized_score","episodes_avail: 4096 - normalized_score__MIN","episodes_avail: 4096 - normalized_score__MAX","episodes_avail: 8192 - normalized_score","episodes_avail: 8192 - normalized_score__MIN","episodes_avail: 8192 - normalized_score__MAX","episodes_avail: 16384 - normalized_score","episodes_avail: 16384 - normalized_score__MIN","episodes_avail: 16384 - normalized_score__MAX","episodes_avail: 32768 - normalized_score","episodes_avail: 32768 - normalized_score__MIN","episodes_avail: 32768 - normalized_score__MAX","episodes_avail: 65536 - normalized_score","episodes_avail: 65536 - normalized_score__MIN","episodes_avail: 65536 - normalized_score__MAX","episodes_avail: 131072 - normalized_score","episodes_avail: 131072 - normalized_score__MIN","episodes_avail: 131072 - normalized_score__MAX"
"51000","25.092801025977323","23.11693770950523","27.357264505411464","21.73242456705276","20.435780063735564","23.149069307181783","21.313700635617277","19.885573413241918","22.433291417738644","28.05730002476179","25.642587103778702","29.77301658863048","28.91147152504896","24.684898438866927","32.650952105469436","26.50197494899405","24.965360384257302","28.86238089242981","31.469867117905054","29.24627493994692","34.049455822399175","39.076485143698775","37.65758137393082","40.26797487507709","52.95354825191225","51.212723259661175","54.38384460343505","66.6820435355375","63.06140473157208","69.32358970186355","72.62090652156273","70.97503606052271","73.54093581754377","75.07123803195562","73.83892840432488","75.78000678991596","75.25590640719508","74.28479550812293","76.35013671856662"
"51500","25.21644965087573","22.731752885489158","26.426960170083852","21.34311066842108","19.56301419445478","23.15220212054801","21.415627899554586","19.491063378758273","24.28359825227541","28.47200154512479","26.77398053535878","31.552477685477324","26.828987375829826","24.821141124883404","28.82360928831108","27.252891562381237","24.82786611930891","30.991295050846507","30.879416881232956","28.672346239703895","33.180200057385456","39.024873746719805","37.551291584095154","40.56020590346846","51.23354241471217","50.23977027827027","51.92146088681523","66.08631793321429","63.66217175129493","67.80419553369923","72.33226992845587","71.30722143493048","73.13888217326505","74.59138729316447","74.1469401130498","75.39036574976559","75.88384414182612","73.53305350710025","78.80639386825567"
"52000","25.154615513634504","22.434663188403114","27.746648361268498","22.622523861876278","20.469630179794297","23.403630407298298","23.397974955694632","22.325160051207387","24.79571709189308","27.367458476105472","23.6923274766523","30.23031416207803","28.637838649824538","27.505773322088263","30.367246509700557","28.06421610483669","25.658338808241265","29.793223654099886","30.097735976310254","27.19625501495495","32.11958802847983","40.234844281707176","39.429591627338304","41.34527964310587","51.12150322338683","48.37023577959562","53.46221564667367","65.96696982740448","64.22690383354032","68.5219413728069","71.42823273104867","71.15285183815475","71.81347108132002","74.08426995927624","73.2136708711138","75.56790961929485","75.84330504993447","74.07218067262865","77.48082803378811"
"52500","25.304044097013072","23.81172654886709","27.76205600860643","23.332271443313697","21.247751787190793","25.345026477145193","23.987185905528367","19.933473572260183","26.132941575262553","28.75122300613424","27.241667048309832","30.492232643455548","28.043983366619113","25.820128477078924","30.174551669347366","25.638323076429256","23.894148584881542","29.707415960033895","28.739313084914883","22.920933912604276","31.512629869720655","39.97092489726079","37.14351673180135","43.778412339880525","53.13810437078491","52.65364818075528","53.553430131889336","66.67727974966539","65.07498844521776","69.25617474633547","71.3921281998438","69.98835309633868","72.73404083663102","74.22562167974729","72.16063791918778","76.597701977457","75.08757375317248","74.00834113008015","75.6860292654336"
"53000","25.54371297207835","23.49751082048253","29.272184430013738","20.871056738209223","17.9749226180207","25.449276456922387","23.52484790198609","21.452578816610238","24.594414917836957","28.325094936063948","26.184411918278393","30.195943366682855","29.927550820866934","28.56991039488463","31.206399846970477","27.111006572885117","25.951188825528813","27.88867978308843","30.396704296298555","27.543530812234064","34.447356614591214","36.88404884507503","35.752686843057496","39.91679066073679","53.258232095193286","52.4536781184355","54.66245004436957","67.16408345928077","64.84330818066998","68.64831156029328","70.33550378455186","69.1766701039298","71.8422707284507","73.99828379675418","72.63145427497012","75.77858628690909","75.23610527681396","74.56094671259491","75.89240164995408"
"53500","24.832910281920306","21.477546005273798","26.814870544457403","24.761340269788505","23.737437962803323","25.383551136141406","23.26723595676342","21.538146834909597","24.700952634154834","27.100128805613995","22.52696063019682","30.09698389112676","29.58828262976817","25.38389735298438","31.76730306921983","27.45624111745714","24.21043308396267","29.123424651232927","29.561504805981986","28.72184397733036","30.748001029528023","37.64104530852981","36.482171057981894","39.54870060729833","50.83943961593396","49.43634799744396","51.93937256663502","64.88675485471337","63.8861720728155","65.51803020047565","71.25624605899402","70.6054200952464","72.91217525295735","73.58656944855379","72.91993205112684","74.45174814414567","75.51789419374961","74.59999721915868","76.04654895131925"
"54000","24.357047772441486","23.44422679632795","25.93250900487019","24.726720511434237","22.871689824800974","27.84447537724593","23.829470434879664","21.484454753763174","26.853909544909328","27.33753302126822","26.218309409114188","29.46391502861675","29.657011525550974","27.263194979297822","32.08416431378537","28.3439686700894","25.166601787970837","32.143336860192875","29.175732833562126","28.370576926200574","30.580363406130562","41.4431584310347","36.9590281756889","43.48081838820518","53.27409305217242","51.46944348414995","57.27727720614435","64.16475674592876","63.10504150109241","66.10437015747982","71.51917987139905","69.73097646645297","74.77547797732753","75.46531059740123","73.72678071925192","76.55368671117574","75.55119402406977","75.00705830252183","76.89391675086348"
"54500","27.311300509170618","26.900971301849136","28.06076184179831","22.90482040218933","20.104367480344038","27.925346449007034","23.51763499506141","19.884502130499293","25.681827471142864","29.716597737011945","28.49903035604118","31.714605620015625","28.119856501572414","25.10490148843666","31.557976456823205","26.605429838288977","25.117368115933562","28.474737806593193","28.148153463145","25.40840056187611","29.78426129107551","37.822275444596414","34.520706138934145","40.9533345845953","50.297540141729634","48.80780938356741","51.95923781664663","64.33842201207844","62.207272480792575","66.59721054713084","72.6012705463928","71.84958159169393","73.10277415504238","74.72411584628854","73.90028654245825","75.30511035328568","74.53824413315394","72.42368276389973","75.84243335497139"
"55000","24.161843155469935","22.810447399613185","25.66510028959933","23.834699172792277","21.162994215829155","26.253549954549086","23.678848229898513","22.063518645873074","24.953794671362413","29.571436478326667","27.78266241996533","33.167445699693815","30.223180842386196","27.546883553467623","32.3704520373754","28.25585037435147","22.81515316159002","31.21109565402006","29.559466729463246","28.566558906761884","30.347581449747047","39.90365374410858","37.38569018523293","42.486411953101","52.40375582802989","50.33182542826696","54.57801423736042","66.08418587934153","62.80298254352098","68.93074748010436","70.9539362862822","69.1004152198711","73.63398782504083","74.6625504234797","73.42153451990563","75.71405702610454","74.73856710011289","73.52205652885338","75.97073848748717"
"55500","27.44072251668002","24.384927222751198","30.303561469329043","22.96610605400305","19.69790229354422","27.194437925483328","24.096016535218563","19.52344137097586","27.2494947732205","27.657570808024012","24.463371387746875","30.357476339270047","30.249841540312786","28.733242661171047","33.28911099781342","28.323979941656695","25.242340412057256","30.50286807696798","31.506875707047268","29.089640744383633","33.56825895838201","36.55175965893004","33.86708325924457","38.81662267040735","52.033493869529636","51.47480200243483","52.41634371903396","66.56049307388585","65.16827487416656","68.29608225773536","70.99651335815781","70.12122801661039","72.71265537247189","74.39120114404734","72.56497183610925","76.66059860646048","75.3100638955597","73.2335424050128","77.44061501898966"
"56000","25.436955712083552","22.529431064516846","28.374311195647024","25.412588837604194","20.648812735166473","27.2169364892823","21.417610918914285","15.424837856569646","24.443837408543327","28.007974530294348","24.197511554740203","32.46076517408888","29.83725053318294","27.80821935420596","31.888930735125758","26.793659138080084","24.69654590590894","29.262009322733963","30.18761208571241","26.92109765995763","32.34862911909758","38.613972301090286","36.3410834634621","42.07705275716845","51.85637331649401","46.401811120028036","54.55269423694865","64.78900114795351","63.35717833651777","65.98581637287216","71.7081838698436","69.56109780076292","74.202697573483","74.97687207375722","73.69478882730124","76.01557486598087","76.14984929478368","75.68035861711103","77.41006787957934"
"56500","25.792295199070466","23.906502876220912","27.86496588520911","23.86622020387172","21.3069172949546","27.0733009214017","24.287686020237164","23.58807532678838","25.39680037924886","25.570550216731167","22.99432421204924","29.6979274386575","28.529300786156554","27.799370947003094","29.106573635964235","26.85565010610153","25.538617908989202","29.155410534129828","28.99041084516857","27.495529598635134","30.256825091835264","36.155549432386636","34.043101308831886","37.71860393936712","52.731451359351226","49.826565211923175","54.469076503676675","64.50899988554795","63.73128511658606","65.97492969871965","71.19267324829957","70.46625480862981","72.22489826045302","74.7555722482516","73.77984960123982","75.75617313352605","75.4774071566331","74.28505976600994","76.1713695469086"
"57000","23.275780274082308","21.69500074200576","25.053871074171415","23.286420359087032","19.274059098158006","26.107162676954477","21.708011025960563","18.918563677093257","24.775416341284792","26.233951788135162","24.037076977568837","28.253930474982187","28.96521688342702","27.343297588203285","30.91499222638985","27.909926737825522","25.34970581452655","30.15060646718302","29.946301806611565","28.797972540198735","31.619386610994717","36.35951709013453","30.171869446114062","40.68508019362785","51.19579583939496","47.4667191349876","53.48306291238419","64.38534066790794","63.24086792179098","65.57887798359786","71.94756240944892","69.87961127254984","73.16484804056157","75.02448138388337","74.63272631107512","75.41636602288018","74.6824371088022","74.05004163988278","75.29110367639812"
"57500","24.477485716685333","20.524790525507512","28.608665637953816","24.436984581312863","22.88217724462672","26.202532452925446","23.44182324404119","21.712820802500914","25.79699175370196","27.288664408890895","23.59854376172419","32.06992311652083","29.10663876112837","26.163522574125164","31.45538903918681","27.185230802308126","26.58850468440707","27.750001999473184","27.18271267060521","24.140771341300326","28.94017038780678","37.66945869468317","35.518021606899424","39.96259391390223","51.54206101659926","48.96952537853188","53.65900595819698","64.06195913293392","62.11777136907342","65.2898802961659","71.7190940125346","71.02138741815217","73.00103330927","73.75042827575294","72.25568059567959","74.97029636401822","75.32646812190035","73.22991559728021","78.23148280718836"
"58000","25.88534132006954","25.0666182556028","26.324727072697417","23.16251777619505","21.246037796342062","26.169248271550977","21.11027516899678","19.133380841268018","25.02015186489025","26.990327086755247","20.83356275542146","30.844841737993693","27.850671939754854","25.013865190979317","29.82951633308345","26.913114481365778","25.557177599389608","27.60318741737407","29.413078901991316","27.58497606886409","30.607172328257715","37.63313559625574","36.13959352976067","39.42895219470434","51.61470374118344","49.344233432468506","54.293223542568256","65.47984435147407","61.84185266031018","68.35421836855483","72.19812749927654","70.21484999495043","73.65315997416496","75.18685444161866","74.79351327653062","76.26085083634779","74.79579619910035","73.60432173977102","76.81934900288545"
"58500","25.696001733325502","22.324480386033404","30.614408157382634","23.34147169909963","21.753063341591286","25.03401381778489","22.521701418194255","20.289547816515793","24.834887759530684","27.359779951269104","25.151153138345872","28.953896206371883","30.319802981394844","26.95526775774532","34.8969830782737","26.84834484954166","24.372007778040665","29.433306934546327","30.75440016736119","26.97877594120869","34.43118480939621","36.26912274943418","34.27301886386961","40.35779941460774","48.4911448499882","46.3849174975527","50.73916605311967","64.49838857214186","62.586451245951615","66.33116198063006","71.09245193348976","69.63133225750985","72.99985213067275","75.33862397023219","73.59946998121578","77.55824514097661","75.77400052856869","74.53001770530248","77.38282281714977"
